"Gettysburg Area School District","1","910","50","50"
"793","NeedGoogleMapsAPIKey","39.8895344","-77.1908621","1"
"794","NeedGoogleMapsAPIKey","39.8830565","-77.1796842","1"
"795","NeedGoogleMapsAPIKey","39.8823356","-77.1597051","1"
"796","NeedGoogleMapsAPIKey","39.8882743","-77.1973463","1"
"797","NeedGoogleMapsAPIKey","39.8796503","-77.1824032","1"
"798","NeedGoogleMapsAPIKey","39.8849619","-77.1667021","1"
"799","NeedGoogleMapsAPIKey","39.8822805","-77.1801082","1"
"800","NeedGoogleMapsAPIKey","39.8912613","-77.155898","1"
"801","NeedGoogleMapsAPIKey","39.8821653","-77.184277","1"
"802","NeedGoogleMapsAPIKey","39.9105525","-77.1869349","1"
"803","NeedGoogleMapsAPIKey","39.8792688","-77.1855559","1"
"804","NeedGoogleMapsAPIKey","39.8794229","-77.1864243","1"
"805","NeedGoogleMapsAPIKey","39.8820081","-77.1597164","1"
"806","NeedGoogleMapsAPIKey","39.9075563","-77.1781825","1"
"807","NeedGoogleMapsAPIKey","39.88271","-77.1850337","1"
"808","NeedGoogleMapsAPIKey","39.8806115","-77.1833009","1"
"809","NeedGoogleMapsAPIKey","39.8911436","-77.160457","1"
"810","NeedGoogleMapsAPIKey","39.8799534","-77.1802651","1"
"811","NeedGoogleMapsAPIKey","39.8838384","-77.1805866","1"
"812","NeedGoogleMapsAPIKey","39.8979723","-77.188554","1"
"813","NeedGoogleMapsAPIKey","39.880135","-77.1635364","1"
"814","NeedGoogleMapsAPIKey","39.8823779","-77.1590201","1"
"815","NeedGoogleMapsAPIKey","39.9085841","-77.1927892","1"
"816","NeedGoogleMapsAPIKey","39.8823534","-77.1601206","1"
"817","NeedGoogleMapsAPIKey","39.8978922","-77.2103445","1"
"818","NeedGoogleMapsAPIKey","39.8809372","-77.1837094","1"
"819","NeedGoogleMapsAPIKey","39.8783417","-77.1819429","1"
"820","NeedGoogleMapsAPIKey","39.879286","-77.1812385","1"
"821","NeedGoogleMapsAPIKey","39.8843893","-77.1605181","1"
"822","NeedGoogleMapsAPIKey","39.8802853","-77.1864536","1"
"823","NeedGoogleMapsAPIKey","39.8820256","-77.1841774","1"
"824","NeedGoogleMapsAPIKey","39.880544","-77.1804901","1"
"825","NeedGoogleMapsAPIKey","39.8971656","-77.2090993","1"
"826","NeedGoogleMapsAPIKey","39.8832169","-77.1788894","1"
"827","NeedGoogleMapsAPIKey","39.8904556","-77.183246","1"
"828","NeedGoogleMapsAPIKey","39.8834218","-77.1820405","1"
"829","NeedGoogleMapsAPIKey","39.8974704","-77.1890061","1"
"830","NeedGoogleMapsAPIKey","39.8856794","-77.165298","1"
"831","NeedGoogleMapsAPIKey","39.8826064","-77.1779569","1"
"832","NeedGoogleMapsAPIKey","39.8811512","-77.1796723","1"
"833","NeedGoogleMapsAPIKey","39.8797064","-77.1855877","1"
"834","NeedGoogleMapsAPIKey","39.8902504","-77.1911558","1"
"835","NeedGoogleMapsAPIKey","39.8915944","-77.1822342","1"
"836","NeedGoogleMapsAPIKey","39.8802088","-77.1799197","1"
"837","NeedGoogleMapsAPIKey","39.8782403","-77.1621232","1"
"838","NeedGoogleMapsAPIKey","39.8818396","-77.179133","1"
"839","NeedGoogleMapsAPIKey","39.8982698","-77.4367345","1"
"840","NeedGoogleMapsAPIKey","39.9027428","-77.4657728","1"
"841","NeedGoogleMapsAPIKey","39.8993069","-77.4367044","1"
"842","NeedGoogleMapsAPIKey","39.9018446","-77.4182042","1"
"843","NeedGoogleMapsAPIKey","39.8985756","-77.4314152","1"
"844","NeedGoogleMapsAPIKey","39.9026365","-77.4086253","1"
"845","NeedGoogleMapsAPIKey","39.9027962","-77.4632237","1"
"846","NeedGoogleMapsAPIKey","39.9002684","-77.4126767","1"
"847","NeedGoogleMapsAPIKey","39.8993269","-77.4425878","1"
"848","NeedGoogleMapsAPIKey","39.8994786","-77.4341999","1"
"849","NeedGoogleMapsAPIKey","39.8945534","-77.4333589","1"
"850","NeedGoogleMapsAPIKey","39.9021369","-77.4059819","1"
"851","NeedGoogleMapsAPIKey","39.8970025","-77.4256145","1"
"852","NeedGoogleMapsAPIKey","39.8969381","-77.4318672","1"
"853","NeedGoogleMapsAPIKey","39.8978088","-77.4248613","1"
"854","NeedGoogleMapsAPIKey","39.903311","-77.4112588","1"
"855","NeedGoogleMapsAPIKey","39.8975688","-77.4586355","1"
"856","NeedGoogleMapsAPIKey","39.9015259","-77.4405041","1"
"857","NeedGoogleMapsAPIKey","39.9047703","-77.4188783","1"
"858","NeedGoogleMapsAPIKey","39.9001384","-77.4411592","1"
"859","NeedGoogleMapsAPIKey","39.9014506","-77.44144","1"
"860","NeedGoogleMapsAPIKey","39.9042225","-77.4069227","1"
"861","NeedGoogleMapsAPIKey","39.8977883","-77.4324693","1"
"862","NeedGoogleMapsAPIKey","39.9021038","-77.4467049","1"
"863","NeedGoogleMapsAPIKey","39.9026947","-77.4196787","1"
"864","NeedGoogleMapsAPIKey","39.9000021","-77.4321043","1"
"865","NeedGoogleMapsAPIKey","39.9070363","-77.4099923","1"
"866","NeedGoogleMapsAPIKey","39.9039011","-77.4100951","1"
"867","NeedGoogleMapsAPIKey","39.9026729","-77.4238071","1"
"868","NeedGoogleMapsAPIKey","39.9043631","-77.4228364","1"
"869","NeedGoogleMapsAPIKey","39.8990492","-77.4257935","1"
"870","NeedGoogleMapsAPIKey","39.9041071","-77.4097813","1"
"871","NeedGoogleMapsAPIKey","39.8926933","-77.4386286","1"
"872","NeedGoogleMapsAPIKey","39.9000613","-77.4301699","1"
"873","NeedGoogleMapsAPIKey","39.9016297","-77.4409349","1"
"874","NeedGoogleMapsAPIKey","39.9029078","-77.4159346","1"
"875","NeedGoogleMapsAPIKey","39.8937772","-77.4370812","1"
"876","NeedGoogleMapsAPIKey","39.9000999","-77.4255952","1"
"877","NeedGoogleMapsAPIKey","39.9320249","-77.4032065","1"
"878","NeedGoogleMapsAPIKey","39.9473172","-77.4034512","1"
"879","NeedGoogleMapsAPIKey","39.9553234","-77.389054","1"
"880","NeedGoogleMapsAPIKey","39.9537574","-77.3854338","1"
"881","NeedGoogleMapsAPIKey","39.9532762","-77.3897252","1"
"882","NeedGoogleMapsAPIKey","39.9541275","-77.3915635","1"
"883","NeedGoogleMapsAPIKey","39.9522532","-77.3937135","1"
"884","NeedGoogleMapsAPIKey","39.9358745","-77.4038432","1"
"885","NeedGoogleMapsAPIKey","39.9377935","-77.4295902","1"
"886","NeedGoogleMapsAPIKey","39.9333078","-77.3907085","1"
"887","NeedGoogleMapsAPIKey","39.9550723","-77.3924663","1"
"888","NeedGoogleMapsAPIKey","39.9468982","-77.4042602","1"
"889","NeedGoogleMapsAPIKey","39.948685","-77.4020265","1"
"890","NeedGoogleMapsAPIKey","39.9470831","-77.4039004","1"
"891","NeedGoogleMapsAPIKey","39.9436322","-77.3981791","1"
"892","NeedGoogleMapsAPIKey","39.9497473","-77.392627","1"
"893","NeedGoogleMapsAPIKey","39.9370357","-77.3974992","1"
"894","NeedGoogleMapsAPIKey","39.9534684","-77.3910118","1"
"895","NeedGoogleMapsAPIKey","39.9314554","-77.3927034","1"
"896","NeedGoogleMapsAPIKey","39.9306847","-77.4063142","1"
"897","NeedGoogleMapsAPIKey","39.9291803","-77.4066082","1"
"898","NeedGoogleMapsAPIKey","39.9469211","-77.4223283","1"
"899","NeedGoogleMapsAPIKey","39.9554368","-77.3822329","1"
"900","NeedGoogleMapsAPIKey","39.9517356","-77.3909308","1"
"901","NeedGoogleMapsAPIKey","39.947497","-77.422949","1"
"902","NeedGoogleMapsAPIKey","39.9428907","-77.4252402","1"
"903","NeedGoogleMapsAPIKey","39.9298719","-77.4035195","1"
"904","NeedGoogleMapsAPIKey","39.9552291","-77.389475","1"
"905","NeedGoogleMapsAPIKey","39.952653","-77.3921161","1"
"906","NeedGoogleMapsAPIKey","39.9321243","-77.4356017","1"
"907","NeedGoogleMapsAPIKey","39.9456323","-77.3906831","1"
"908","NeedGoogleMapsAPIKey","39.9344036","-77.3884148","1"
"909","NeedGoogleMapsAPIKey","39.9472311","-77.4235177","1"
"910","NeedGoogleMapsAPIKey","39.9302939","-77.4063916","1"
"1","Gettysburg Area HS","39.85302","-77.21639"
